Date,Device,Vehicle,Spend
2021-12-11,Playstation,PS Main Line Title ( Apps_ Explore),260.5
2021-12-12,Playstation,PS Main Line Title ( Apps_ Explore),260.5
2021-12-13,Playstation,PS Main Line Title ( Apps_ Explore),260.5
2021-12-14,Playstation,PS Main Line Title ( Apps_ Explore),260.5
2021-12-15,Playstation,PS Main Line Title ( Apps_ Explore),260.5
2021-12-16,Playstation,PS Main Line Title ( Apps_ Explore),260.5
2021-12-17,Playstation,PS Main Line Title ( Apps_ Explore),260.5
2021-12-18,Playstation,PS Main Line Title ( Apps_ Explore),260.5
2021-12-19,Playstation,PS Main Line Title ( Apps_ Explore),260.5
2021-12-20,Playstation,PS Main Line Title ( Apps_ Explore),260.5
2021-12-21,Playstation,PS Main Line Title ( Apps_ Explore),260.5
2021-12-22,Playstation,PS Main Line Title ( Apps_ Explore),260.5
2021-12-23,Playstation,PS Main Line Title ( Apps_ Explore),260.5
2021-12-24,Playstation,PS Main Line Title ( Apps_ Explore),260.5
2021-12-25,Playstation,PS Main Line Title ( Apps_ Explore),260.5
2021-12-26,Playstation,PS Main Line Title ( Apps_ Explore),260.5
2021-09-27,Playstation,PS Showcase (Apps_ Explore),56.4
2021-09-28,Playstation,PS Showcase (Apps_ Explore),56.4
2021-09-29,Playstation,PS Showcase (Apps_ Explore),56.4
2021-09-30,Playstation,PS Showcase (Apps_ Explore),56.4
2021-10-01,Playstation,PS Showcase (Apps_ Explore),56.4
2021-10-02,Playstation,PS Showcase (Apps_ Explore),56.4
2021-10-03,Playstation,PS Showcase (Apps_ Explore),56.4
2021-10-04,Playstation,PS Showcase (Apps_ Explore),56.4
2021-10-05,Playstation,PS Showcase (Apps_ Explore),56.4
2021-10-06,Playstation,PS Showcase (Apps_ Explore),56.4
2021-10-07,Playstation,PS Showcase (Apps_ Explore),56.4
2021-10-08,Playstation,PS Showcase (Apps_ Explore),56.4
2021-10-09,Playstation,PS Showcase (Apps_ Explore),56.4
2021-10-10,Playstation,PS Showcase (Apps_ Explore),56.4
2021-10-11,Playstation,PS Showcase (Apps_ Explore),56.4
2021-10-12,Playstation,PS Showcase (Apps_ Explore),56.4
2021-10-13,Playstation,PS Showcase (Apps_ Explore),56.4
2021-10-14,Playstation,PS Showcase (Apps_ Explore),56.4
2021-10-15,Playstation,PS Showcase (Apps_ Explore),56.4
2021-10-16,Playstation,PS Showcase (Apps_ Explore),56.4
2021-10-17,Playstation,PS Showcase (Apps_ Explore),56.4
2021-10-18,Playstation,PS Showcase (Apps_ Explore),56.4
2021-10-19,Playstation,PS Showcase (Apps_ Explore),56.4
2021-10-20,Playstation,PS Showcase (Apps_ Explore),56.4
2021-10-21,Playstation,PS Showcase (Apps_ Explore),56.4
2021-10-22,Playstation,PS Showcase (Apps_ Explore),56.4
2021-10-23,Playstation,PS Showcase (Apps_ Explore),56.4
2021-10-24,Playstation,PS Showcase (Apps_ Explore),56.4
2021-10-25,Playstation,PS Showcase (Apps_ Explore),56.4
2021-10-26,Playstation,PS Showcase (Apps_ Explore),56.4
2021-10-27,Playstation,PS Showcase (Apps_ Explore),56.4
2021-10-28,Playstation,PS Showcase (Apps_ Explore),56.4
2021-10-29,Playstation,PS Showcase (Apps_ Explore),56.4
2021-10-30,Playstation,PS Showcase (Apps_ Explore),56.4
2021-10-31,Playstation,PS Showcase (Apps_ Explore),56.4
2021-11-01,Playstation,PS Showcase (Apps_ Explore),88.13
2021-11-02,Playstation,PS Showcase (Apps_ Explore),88.13
2021-11-03,Playstation,PS Showcase (Apps_ Explore),88.13
2021-11-04,Playstation,PS Showcase (Apps_ Explore),88.13
2021-11-05,Playstation,PS Showcase (Apps_ Explore),88.13
2021-11-06,Playstation,PS Showcase (Apps_ Explore),88.13
2021-11-07,Playstation,PS Showcase (Apps_ Explore),88.13
2021-11-08,Playstation,PS Showcase (Apps_ Explore),88.13
2021-11-09,Playstation,PS Showcase (Apps_ Explore),88.13
2021-11-10,Playstation,PS Showcase (Apps_ Explore),88.13
2021-11-11,Playstation,PS Showcase (Apps_ Explore),88.13
2021-11-12,Playstation,PS Showcase (Apps_ Explore),88.13
2021-11-13,Playstation,PS Showcase (Apps_ Explore),88.13
2021-11-14,Playstation,PS Showcase (Apps_ Explore),88.13
2021-11-15,Playstation,PS Showcase (Apps_ Explore),88.13
2021-11-16,Playstation,PS Showcase (Apps_ Explore),88.13
2021-11-17,Playstation,PS Showcase (Apps_ Explore),88.13
2021-11-18,Playstation,PS Showcase (Apps_ Explore),88.13
2021-11-19,Playstation,PS Showcase (Apps_ Explore),88.13
2021-11-20,Playstation,PS Showcase (Apps_ Explore),88.13
2021-11-21,Playstation,PS Showcase (Apps_ Explore),88.13
2021-11-22,Playstation,PS Showcase (Apps_ Explore),88.13
2021-11-23,Playstation,PS Showcase (Apps_ Explore),88.13
2021-11-24,Playstation,PS Showcase (Apps_ Explore),88.13
2021-11-25,Playstation,PS Showcase (Apps_ Explore),88.13
2021-11-26,Playstation,PS Showcase (Apps_ Explore),88.13
2021-11-27,Playstation,PS Showcase (Apps_ Explore),88.13
2021-11-28,Playstation,PS Showcase (Apps_ Explore),88.13
2021-11-29,Playstation,PS Showcase (Apps_ Explore),91.07
2021-11-30,Playstation,PS Showcase (Apps_ Explore),91.07
2021-12-01,Playstation,PS Showcase (Apps_ Explore),91.07
2021-12-02,Playstation,PS Showcase (Apps_ Explore),91.07
2021-12-03,Playstation,PS Showcase (Apps_ Explore),91.07
2021-12-04,Playstation,PS Showcase (Apps_ Explore),91.07
2021-12-05,Playstation,PS Showcase (Apps_ Explore),91.07
2021-12-06,Playstation,PS Showcase (Apps_ Explore),91.07
2021-12-07,Playstation,PS Showcase (Apps_ Explore),91.07
2021-12-08,Playstation,PS Showcase (Apps_ Explore),91.07
2021-12-09,Playstation,PS Showcase (Apps_ Explore),91.07
2021-12-10,Playstation,PS Showcase (Apps_ Explore),91.07
2021-12-11,Playstation,PS Showcase (Apps_ Explore),91.07
2021-12-12,Playstation,PS Showcase (Apps_ Explore),91.07
2021-12-13,Playstation,PS Showcase (Apps_ Explore),91.07
2021-12-14,Playstation,PS Showcase (Apps_ Explore),91.07
2021-12-15,Playstation,PS Showcase (Apps_ Explore),91.07
2021-12-16,Playstation,PS Showcase (Apps_ Explore),91.07
2021-12-17,Playstation,PS Showcase (Apps_ Explore),91.07
2021-12-18,Playstation,PS Showcase (Apps_ Explore),91.07
2021-12-19,Playstation,PS Showcase (Apps_ Explore),91.07
2021-12-20,Playstation,PS Showcase (Apps_ Explore),91.07
2021-12-21,Playstation,PS Showcase (Apps_ Explore),91.07
2021-12-22,Playstation,PS Showcase (Apps_ Explore),91.07
2021-12-23,Playstation,PS Showcase (Apps_ Explore),91.07
2021-12-24,Playstation,PS Showcase (Apps_ Explore),91.07
2021-12-25,Playstation,PS Showcase (Apps_ Explore),91.07
2021-12-26,Playstation,PS Showcase (Apps_ Explore),91.07
2021-09-27,Playstation,PS Spolight,303.58
2021-09-28,Playstation,PS Spolight,303.58
2021-09-29,Playstation,PS Spolight,303.58
2021-09-30,Playstation,PS Spolight,303.58
2021-10-01,Playstation,PS Spolight,303.58
2021-10-02,Playstation,PS Spolight,303.58
2021-10-03,Playstation,PS Spolight,303.58
2021-10-04,Playstation,PS Spolight,303.58
2021-10-05,Playstation,PS Spolight,303.58
2021-10-06,Playstation,PS Spolight,303.58
2021-10-07,Playstation,PS Spolight,303.58
2021-10-08,Playstation,PS Spolight,303.58
2021-10-09,Playstation,PS Spolight,303.58
2021-10-10,Playstation,PS Spolight,303.58
2021-10-11,Playstation,PS Spolight,303.58
2021-10-12,Playstation,PS Spolight,303.58
2021-10-13,Playstation,PS Spolight,303.58
2021-10-14,Playstation,PS Spolight,303.58
2021-10-15,Playstation,PS Spolight,303.58
2021-10-16,Playstation,PS Spolight,303.58
2021-10-17,Playstation,PS Spolight,303.58
2021-10-18,Playstation,PS Spolight,303.58
2021-10-19,Playstation,PS Spolight,303.58
2021-10-20,Playstation,PS Spolight,303.58
2021-10-21,Playstation,PS Spolight,303.58
2021-10-22,Playstation,PS Spolight,303.58
2021-10-23,Playstation,PS Spolight,303.58
2021-10-24,Playstation,PS Spolight,303.58
2021-10-25,Playstation,PS Spolight,303.58
2021-10-26,Playstation,PS Spolight,303.58
2021-10-27,Playstation,PS Spolight,303.58
2021-10-28,Playstation,PS Spolight,303.58
2021-10-29,Playstation,PS Spolight,303.58
2021-10-30,Playstation,PS Spolight,303.58
2021-10-31,Playstation,PS Spolight,303.58
2021-11-01,Playstation,PS Spolight,474.34
2021-11-02,Playstation,PS Spolight,474.34
2021-11-03,Playstation,PS Spolight,474.34
2021-11-04,Playstation,PS Spolight,474.34
2021-11-05,Playstation,PS Spolight,474.34
2021-11-06,Playstation,PS Spolight,474.34
2021-11-07,Playstation,PS Spolight,474.34
2021-11-08,Playstation,PS Spolight,474.34
2021-11-09,Playstation,PS Spolight,474.34
2021-11-10,Playstation,PS Spolight,474.34
2021-11-11,Playstation,PS Spolight,474.34
2021-11-12,Playstation,PS Spolight,474.34
2021-11-13,Playstation,PS Spolight,474.34
2021-11-14,Playstation,PS Spolight,474.34
2021-11-15,Playstation,PS Spolight,474.34
2021-11-16,Playstation,PS Spolight,474.34
2021-11-17,Playstation,PS Spolight,474.34
2021-11-18,Playstation,PS Spolight,474.34
2021-11-19,Playstation,PS Spolight,474.34
2021-11-20,Playstation,PS Spolight,474.34
2021-11-21,Playstation,PS Spolight,474.34
2021-11-22,Playstation,PS Spolight,474.34
2021-11-23,Playstation,PS Spolight,474.34
2021-11-24,Playstation,PS Spolight,474.34
2021-11-25,Playstation,PS Spolight,474.34
2021-11-26,Playstation,PS Spolight,474.34
2021-11-27,Playstation,PS Spolight,474.34
2021-11-28,Playstation,PS Spolight,474.34
2021-11-29,Playstation,PS Spolight,490.15
2021-11-30,Playstation,PS Spolight,490.15
2021-12-01,Playstation,PS Spolight,490.15
2021-12-02,Playstation,PS Spolight,490.15
2021-12-03,Playstation,PS Spolight,490.15
2021-12-04,Playstation,PS Spolight,490.15
2021-12-05,Playstation,PS Spolight,490.15
2021-12-06,Playstation,PS Spolight,490.15
2021-12-07,Playstation,PS Spolight,490.15
2021-12-08,Playstation,PS Spolight,490.15
2021-12-09,Playstation,PS Spolight,490.15
2021-12-10,Playstation,PS Spolight,490.15
2021-12-11,Playstation,PS Spolight,490.15
2021-12-12,Playstation,PS Spolight,490.15
2021-12-13,Playstation,PS Spolight,490.15
2021-12-14,Playstation,PS Spolight,490.15
2021-12-15,Playstation,PS Spolight,490.15
2021-12-16,Playstation,PS Spolight,490.15
2021-12-17,Playstation,PS Spolight,490.15
2021-12-18,Playstation,PS Spolight,490.15
2021-12-19,Playstation,PS Spolight,490.15
2021-12-20,Playstation,PS Spolight,490.15
2021-12-21,Playstation,PS Spolight,490.15
2021-12-22,Playstation,PS Spolight,490.15
2021-12-23,Playstation,PS Spolight,490.15
2021-12-24,Playstation,PS Spolight,490.15
2021-12-25,Playstation,PS Spolight,490.15
2021-12-26,Playstation,PS Spolight,490.15
2021-11-01,Playstation,PS Spolight WWE Heavy Up,1607.14
2021-11-02,Playstation,PS Spolight WWE Heavy Up,1607.14
2021-11-03,Playstation,PS Spolight WWE Heavy Up,1607.14
2021-11-04,Playstation,PS Spolight WWE Heavy Up,1607.14
2021-11-05,Playstation,PS Spolight WWE Heavy Up,1607.14
2021-11-06,Playstation,PS Spolight WWE Heavy Up,1607.14
2021-11-07,Playstation,PS Spolight WWE Heavy Up,1607.14
2021-11-08,Playstation,PS Spolight WWE Heavy Up,1607.14
2021-11-09,Playstation,PS Spolight WWE Heavy Up,1607.14
2021-11-10,Playstation,PS Spolight WWE Heavy Up,1607.14
2021-11-11,Playstation,PS Spolight WWE Heavy Up,1607.14
2021-11-12,Playstation,PS Spolight WWE Heavy Up,1607.14
2021-11-13,Playstation,PS Spolight WWE Heavy Up,1607.14
2021-11-14,Playstation,PS Spolight WWE Heavy Up,1607.14
2021-11-15,Playstation,PS Spolight WWE Heavy Up,1607.14
2021-11-16,Playstation,PS Spolight WWE Heavy Up,1607.14
2021-11-17,Playstation,PS Spolight WWE Heavy Up,1607.14
2021-11-18,Playstation,PS Spolight WWE Heavy Up,1607.14
2021-11-19,Playstation,PS Spolight WWE Heavy Up,1607.14
2021-11-20,Playstation,PS Spolight WWE Heavy Up,1607.14
2021-11-21,Playstation,PS Spolight WWE Heavy Up,1607.14
2021-11-22,Playstation,PS Spolight WWE Heavy Up,1607.14
2021-11-23,Playstation,PS Spolight WWE Heavy Up,1607.14
2021-11-24,Playstation,PS Spolight WWE Heavy Up,1607.14
2021-11-25,Playstation,PS Spolight WWE Heavy Up,1607.14
2021-11-26,Playstation,PS Spolight WWE Heavy Up,1607.14
2021-11-27,Playstation,PS Spolight WWE Heavy Up,1607.14
2021-11-28,Playstation,PS Spolight WWE Heavy Up,1607.14
2021-09-27,Roku,"Roku 15% SOV (10/15, 10/23) RB",16492.0
2021-09-28,Roku,"Roku 15% SOV (10/15, 10/23) RB",16492.0
2021-09-29,Roku,"Roku 15% SOV (10/15, 10/23) RB",16492.0
2021-09-30,Roku,"Roku 15% SOV (10/15, 10/23) RB",16492.0
2021-10-01,Roku,"Roku 15% SOV (10/15, 10/23) RB",16492.0
2021-10-02,Roku,"Roku 15% SOV (10/15, 10/23) RB",16492.0
2021-10-03,Roku,"Roku 15% SOV (10/15, 10/23) RB",16492.0
2021-10-04,Roku,"Roku 15% SOV (10/15, 10/23) RB",16492.0
2021-10-05,Roku,"Roku 15% SOV (10/15, 10/23) RB",16492.0
2021-10-06,Roku,"Roku 15% SOV (10/15, 10/23) RB",16492.0
2021-10-07,Roku,"Roku 15% SOV (10/15, 10/23) RB",16492.0
2021-10-08,Roku,"Roku 15% SOV (10/15, 10/23) RB",16492.0
2021-10-09,Roku,"Roku 15% SOV (10/15, 10/23) RB",16492.0
2021-10-10,Roku,"Roku 15% SOV (10/15, 10/23) RB",16492.0
2021-10-11,Roku,"Roku 15% SOV (10/15, 10/23) RB",16492.0
2021-10-12,Roku,"Roku 15% SOV (10/15, 10/23) RB",16492.0
2021-10-13,Roku,"Roku 15% SOV (10/15, 10/23) RB",16492.0
2021-10-14,Roku,"Roku 15% SOV (10/15, 10/23) RB",16492.0
2021-10-15,Roku,"Roku 15% SOV (10/15, 10/23) RB",16492.0
2021-10-16,Roku,"Roku 15% SOV (10/15, 10/23) RB",16492.0
2021-10-17,Roku,"Roku 15% SOV (10/15, 10/23) RB",16492.0
2021-10-18,Roku,"Roku 15% SOV (10/15, 10/23) RB",16492.0
2021-10-19,Roku,"Roku 15% SOV (10/15, 10/23) RB",16492.0
2021-10-20,Roku,"Roku 15% SOV (10/15, 10/23) RB",16492.0
2021-10-21,Roku,"Roku 15% SOV (10/15, 10/23) RB",16492.0
2021-10-22,Roku,"Roku 15% SOV (10/15, 10/23) RB",16492.0
2021-10-23,Roku,"Roku 15% SOV (10/15, 10/23) RB",16492.0
2021-10-24,Roku,"Roku 15% SOV (10/15, 10/23) RB",16492.0
2021-10-25,Roku,"Roku 15% SOV (10/15, 10/23) RB",16492.0
2021-10-26,Roku,"Roku 15% SOV (10/15, 10/23) RB",16492.0
2021-10-27,Roku,"Roku 15% SOV (10/15, 10/23) RB",16492.0
2021-10-28,Roku,"Roku 15% SOV (10/15, 10/23) RB",16492.0
2021-10-29,Roku,"Roku 15% SOV (10/15, 10/23) RB",16492.0
2021-10-30,Roku,"Roku 15% SOV (10/15, 10/23) RB",16492.0
2021-10-31,Roku,"Roku 15% SOV (10/15, 10/23) RB",16492.0
2021-09-27,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",17142.86
2021-09-28,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",17142.86
2021-09-29,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",17142.86
2021-09-30,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",17142.86
2021-10-01,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",17142.86
2021-10-02,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",17142.86
2021-10-03,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",17142.86
2021-10-04,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",17142.86
2021-10-05,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",17142.86
2021-10-06,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",17142.86
2021-10-07,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",17142.86
2021-10-08,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",17142.86
2021-10-09,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",17142.86
2021-10-10,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",17142.86
2021-10-11,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",17142.86
2021-10-12,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",17142.86
2021-10-13,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",17142.86
2021-10-14,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",17142.86
2021-10-15,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",17142.86
2021-10-16,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",17142.86
2021-10-17,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",17142.86
2021-10-18,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",17142.86
2021-10-19,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",17142.86
2021-10-20,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",17142.86
2021-10-21,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",17142.86
2021-10-22,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",17142.86
2021-10-23,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",17142.86
2021-10-24,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",17142.86
2021-10-25,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",17142.86
2021-10-26,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",17142.86
2021-10-27,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",17142.86
2021-10-28,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",17142.86
2021-10-29,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",17142.86
2021-10-30,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",17142.86
2021-10-31,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",17142.86
2021-11-01,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-11-02,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-11-03,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-11-04,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-11-05,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-11-06,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-11-07,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-11-08,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-11-09,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-11-10,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-11-11,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-11-12,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-11-13,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-11-14,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-11-15,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-11-16,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-11-17,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-11-18,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-11-19,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-11-20,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-11-21,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-11-22,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-11-23,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-11-24,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-11-25,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-11-26,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-11-27,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-11-28,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-11-29,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-11-30,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-12-01,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-12-02,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-12-03,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-12-04,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-12-05,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-12-06,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-12-07,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-12-08,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-12-09,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-12-10,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-12-11,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-12-12,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-12-13,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-12-14,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-12-15,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-12-16,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-12-17,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-12-18,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-12-19,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-12-20,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-12-21,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-12-22,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-12-23,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-12-24,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-12-25,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-12-26,Roku,"Roku 30% SOV (10/14, 11/27, 12/18) RB",21428.57
2021-09-27,Roku,Roku CPA First Time Viewers,4026.57
2021-09-28,Roku,Roku CPA First Time Viewers,4026.57
2021-09-29,Roku,Roku CPA First Time Viewers,4026.57
2021-09-30,Roku,Roku CPA First Time Viewers,4026.57
2021-10-01,Roku,Roku CPA First Time Viewers,4026.57
2021-10-02,Roku,Roku CPA First Time Viewers,4026.57
2021-10-03,Roku,Roku CPA First Time Viewers,4026.57
2021-10-04,Roku,Roku CPA First Time Viewers,4026.57
2021-10-05,Roku,Roku CPA First Time Viewers,4026.57
2021-10-06,Roku,Roku CPA First Time Viewers,4026.57
2021-10-07,Roku,Roku CPA First Time Viewers,4026.57
2021-10-08,Roku,Roku CPA First Time Viewers,4026.57
2021-10-09,Roku,Roku CPA First Time Viewers,4026.57
2021-10-10,Roku,Roku CPA First Time Viewers,4026.57
2021-10-11,Roku,Roku CPA First Time Viewers,4026.57
