Date,Device,CNT
6/22/2021,amazon fire tablet,213
6/22/2021,amazon fire tv,590
6/22/2021,android mobile,11784
6/22/2021,android tv,1341
6/22/2021,apple tv,1403
6/22/2021,chromecast receiver app,2
6/22/2021,cox,502
6/22/2021,ios mobile,22207
6/22/2021,lg smart tv,1197
6/22/2021,ps4,1230
6/22/2021,roku,18717
6/22/2021,samsung tv,5488
6/22/2021,unknown,7430
6/22/2021,vizio,2711
6/22/2021,web,10002
6/22/2021,xbox one,1063
6/22/2021,xfinity,8888
6/23/2021,amazon fire tablet,213
6/23/2021,amazon fire tv,525
6/23/2021,android mobile,11521
6/23/2021,android tv,1296
6/23/2021,apple tv,1297
6/23/2021,chromecast receiver app,7
6/23/2021,cox,573
6/23/2021,ios mobile,21916
6/23/2021,lg smart tv,1188
6/23/2021,ps4,1121
6/23/2021,roku,17585
6/23/2021,samsung tv,4702
6/23/2021,unknown,6686
6/23/2021,vizio,2396
6/23/2021,web,9785
6/23/2021,xbox one,1026
6/23/2021,xfinity,9410
6/24/2021,amazon fire tablet,431
6/24/2021,amazon fire tv,18111
6/24/2021,android mobile,13479
6/24/2021,android tv,1491
6/24/2021,apple tv,1509
6/24/2021,chromecast receiver app,5
6/24/2021,cox,550
6/24/2021,ios mobile,26712
6/24/2021,lg smart tv,1355
6/24/2021,ps4,1238
6/24/2021,roku,19934
6/24/2021,samsung tv,5476
6/24/2021,unknown,6907
6/24/2021,vizio,2627
6/24/2021,web,13703
6/24/2021,xbox one,1031
6/24/2021,xfinity,10612
6/25/2021,amazon fire tablet,550
6/25/2021,amazon fire tv,26327
6/25/2021,android mobile,15163
6/25/2021,android tv,1927
6/25/2021,apple tv,2118
6/25/2021,chromecast receiver app,8
6/25/2021,cox,595
6/25/2021,ios mobile,33039
6/25/2021,lg smart tv,1540
6/25/2021,ps4,1350
6/25/2021,roku,20232
6/25/2021,samsung tv,5611
6/25/2021,unknown,7712
6/25/2021,vizio,3014
6/25/2021,web,16687
6/25/2021,xbox one,1168
6/25/2021,xfinity,11208
6/26/2021,amazon fire tablet,604
6/26/2021,amazon fire tv,32080
6/26/2021,android mobile,16350
6/26/2021,android tv,2389
6/26/2021,apple tv,2872
6/26/2021,chromecast receiver app,4
6/26/2021,cox,970
6/26/2021,ios mobile,33756
6/26/2021,lg smart tv,1895
6/26/2021,ps4,1525
6/26/2021,roku,26230
6/26/2021,samsung tv,7357
6/26/2021,unknown,7071
6/26/2021,vizio,3314
6/26/2021,web,17419
6/26/2021,xbox one,1181
6/26/2021,xfinity,15362
6/27/2021,amazon fire tablet,653
6/27/2021,amazon fire tv,33994
6/27/2021,android mobile,17673
6/27/2021,android tv,2551
6/27/2021,apple tv,3058
6/27/2021,chromecast receiver app,8
6/27/2021,cox,921
6/27/2021,ios mobile,38187
6/27/2021,lg smart tv,2149
6/27/2021,ps4,1762
6/27/2021,roku,25865
6/27/2021,samsung tv,7690
6/27/2021,unknown,7549
6/27/2021,vizio,3767
6/27/2021,web,15558
6/27/2021,xbox one,1541
6/27/2021,xfinity,14732
6/28/2021,amazon fire tablet,534
6/28/2021,amazon fire tv,26135
6/28/2021,android mobile,14536
6/28/2021,android tv,2053
6/28/2021,apple tv,2077
6/28/2021,chromecast receiver app,95
6/28/2021,cox,642
6/28/2021,ios mobile,31529
6/28/2021,lg smart tv,1604
6/28/2021,ps4,1488
6/28/2021,roku,30869
6/28/2021,samsung tv,6576
6/28/2021,unknown,7046
6/28/2021,vizio,2879
6/28/2021,web,13240
6/28/2021,xbox one,1284
6/28/2021,xfinity,10786
6/29/2021,amazon fire tablet,520
6/29/2021,amazon fire tv,24674
6/29/2021,android mobile,13317
6/29/2021,android tv,1715
6/29/2021,apple tv,1715
6/29/2021,chromecast receiver app,9
6/29/2021,cox,652
6/29/2021,ios mobile,26932
6/29/2021,lg smart tv,1345
6/29/2021,ps4,1377
6/29/2021,roku,29777
6/29/2021,samsung tv,5062
6/29/2021,unknown,6458
6/29/2021,vizio,3442
6/29/2021,web,11102
6/29/2021,xbox one,1162
6/29/2021,xfinity,9562
6/30/2021,amazon fire tablet,503
6/30/2021,amazon fire tv,22432
6/30/2021,android mobile,12884
6/30/2021,android tv,1711
6/30/2021,apple tv,1641
6/30/2021,chromecast receiver app,8
6/30/2021,cox,677
6/30/2021,ios mobile,26405
6/30/2021,lg smart tv,1310
6/30/2021,ps4,1274
6/30/2021,roku,20370
6/30/2021,samsung tv,4974
6/30/2021,unknown,6169
6/30/2021,vizio,2935
6/30/2021,web,10077
6/30/2021,xbox one,1157
6/30/2021,xfinity,10525
7/1/2021,amazon fire tablet,539
7/1/2021,amazon fire tv,28783
7/1/2021,android mobile,16016
7/1/2021,android tv,2125
7/1/2021,apple tv,2267
7/1/2021,chromecast receiver app,8
7/1/2021,cox,814
7/1/2021,ios mobile,37287
7/1/2021,lg smart tv,1659
7/1/2021,ps4,2364
7/1/2021,roku,22955
7/1/2021,samsung tv,6514
7/1/2021,unknown,7031
7/1/2021,vizio,3703
7/1/2021,web,13932
7/1/2021,xbox one,1901
7/1/2021,xfinity,12271
7/2/2021,amazon fire tablet,757
7/2/2021,amazon fire tv,66248
7/2/2021,android mobile,30486
7/2/2021,android tv,5102
7/2/2021,apple tv,4794
7/2/2021,chromecast receiver app,16
7/2/2021,cox,1254
7/2/2021,ios mobile,68653
7/2/2021,lg smart tv,3511
7/2/2021,ps4,8157
7/2/2021,roku,53920
7/2/2021,samsung tv,15848
7/2/2021,unknown,7502
7/2/2021,vizio,9492
7/2/2021,web,17770
7/2/2021,xbox one,3192
7/2/2021,xfinity,19535
7/3/2021,amazon fire tablet,657
7/3/2021,amazon fire tv,59256
7/3/2021,android mobile,26015
7/3/2021,android tv,5651
7/3/2021,apple tv,4400
7/3/2021,chromecast receiver app,11
7/3/2021,cox,1524
7/3/2021,ios mobile,57479
7/3/2021,lg smart tv,3918
7/3/2021,ps4,8199
7/3/2021,roku,45624
7/3/2021,samsung tv,14053
7/3/2021,unknown,6661
7/3/2021,vizio,9500
7/3/2021,web,14436
7/3/2021,xbox one,6010
7/3/2021,xfinity,20081
7/4/2021,amazon fire tablet,561
7/4/2021,amazon fire tv,41192
7/4/2021,android mobile,21168
7/4/2021,android tv,4758
7/4/2021,apple tv,3652
7/4/2021,chromecast receiver app,14
7/4/2021,cox,1346
7/4/2021,ios mobile,45968
7/4/2021,lg smart tv,2808
7/4/2021,ps4,6649
7/4/2021,roku,31262
7/4/2021,samsung tv,8245
7/4/2021,unknown,6275
7/4/2021,vizio,5642
7/4/2021,web,12051
7/4/2021,xbox one,2828
7/4/2021,xfinity,16632
7/5/2021,amazon fire tablet,662
7/5/2021,amazon fire tv,69406
7/5/2021,android mobile,26357
7/5/2021,android tv,5321
7/5/2021,apple tv,4353
7/5/2021,chromecast receiver app,18
7/5/2021,cox,1546
7/5/2021,ios mobile,57105
7/5/2021,lg smart tv,3482
7/5/2021,ps4,12753
7/5/2021,roku,49971
7/5/2021,samsung tv,9873
7/5/2021,unknown,7209
7/5/2021,vizio,6322
7/5/2021,web,14308
7/5/2021,xbox one,3221
7/5/2021,xfinity,17160
7/6/2021,amazon fire tablet,672
7/6/2021,amazon fire tv,34325
7/6/2021,android mobile,23743
7/6/2021,android tv,4036
7/6/2021,apple tv,2703
7/6/2021,chromecast receiver app,11
7/6/2021,cox,1069
7/6/2021,ios mobile,49314
7/6/2021,lg smart tv,2254
7/6/2021,ps4,10103
7/6/2021,roku,32743
7/6/2021,samsung tv,7347
7/6/2021,unknown,6957
7/6/2021,vizio,4794
7/6/2021,web,16567
7/6/2021,xbox one,2340
7/6/2021,xfinity,12645
7/7/2021,amazon fire tablet,634
7/7/2021,amazon fire tv,29249
7/7/2021,android mobile,19617
7/7/2021,android tv,3462
7/7/2021,apple tv,2416
7/7/2021,chromecast receiver app,3
7/7/2021,cox,963
7/7/2021,ios mobile,41758
7/7/2021,lg smart tv,2023
7/7/2021,ps4,7769
7/7/2021,roku,27527
7/7/2021,samsung tv,6503
7/7/2021,unknown,7648
7/7/2021,vizio,4367
7/7/2021,web,15432
7/7/2021,xbox one,1937
7/7/2021,xfinity,13572
7/8/2021,amazon fire tablet,617
7/8/2021,amazon fire tv,26199
7/8/2021,android mobile,16991
7/8/2021,android tv,2533
7/8/2021,apple tv,2098
7/8/2021,chromecast receiver app,7
7/8/2021,cox,949
7/8/2021,ios mobile,37547
7/8/2021,lg smart tv,1812
7/8/2021,ps4,5624
7/8/2021,roku,25046
7/8/2021,samsung tv,6301
7/8/2021,unknown,6744
7/8/2021,vizio,4374
7/8/2021,web,13485
7/8/2021,xbox one,1745
7/8/2021,xfinity,12040
7/9/2021,amazon fire tablet,617
7/9/2021,amazon fire tv,25533
7/9/2021,android mobile,15616
7/9/2021,android tv,2251
7/9/2021,apple tv,2360
7/9/2021,chromecast receiver app,12
7/9/2021,cox,1012
7/9/2021,ios mobile,35087
7/9/2021,lg smart tv,1789
7/9/2021,ps4,2646
7/9/2021,roku,22650
7/9/2021,samsung tv,6329
7/9/2021,unknown,6366
7/9/2021,vizio,4381
7/9/2021,web,12701
7/9/2021,xbox one,1663
7/9/2021,xfinity,12216
7/10/2021,amazon fire tablet,889
7/10/2021,amazon fire tv,28620
7/10/2021,android mobile,16723
7/10/2021,android tv,2490
7/10/2021,apple tv,2679
7/10/2021,chromecast receiver app,5
7/10/2021,cox,1258
7/10/2021,ios mobile,35359
7/10/2021,lg smart tv,2080
7/10/2021,ps4,2325
7/10/2021,roku,41728
7/10/2021,samsung tv,6853
7/10/2021,unknown,6169
7/10/2021,vizio,4682
7/10/2021,web,11738
7/10/2021,xbox one,1708
7/10/2021,xfinity,14655
7/11/2021,amazon fire tablet,953
7/11/2021,amazon fire tv,45778
7/11/2021,android mobile,18138
7/11/2021,android tv,2736
7/11/2021,apple tv,2935
7/11/2021,chromecast receiver app,7
7/11/2021,cox,1147
7/11/2021,ios mobile,39282
7/11/2021,lg smart tv,2315
7/11/2021,ps4,2548
7/11/2021,roku,47310
7/11/2021,samsung tv,7936
7/11/2021,unknown,6642
7/11/2021,vizio,5342
7/11/2021,web,12642
7/11/2021,xbox one,2027
7/11/2021,xfinity,16055
7/12/2021,amazon fire tablet,799
7/12/2021,amazon fire tv,23315
7/12/2021,android mobile,13771
7/12/2021,android tv,1883
7/12/2021,apple tv,1905
7/12/2021,chromecast receiver app,5
7/12/2021,cox,750
7/12/2021,ios mobile,32350
7/12/2021,lg smart tv,1628
7/12/2021,ps4,2001
7/12/2021,roku,22467
7/12/2021,samsung tv,6243
7/12/2021,unknown,6453
7/12/2021,vizio,3966
7/12/2021,web,11510
7/12/2021,xbox one,1526
7/12/2021,xfinity,15571
7/13/2021,amazon fire tablet,731
7/13/2021,amazon fire tv,21599
7/13/2021,android mobile,13017
7/13/2021,android tv,1704
7/13/2021,apple tv,1694
7/13/2021,chromecast receiver app,2
7/13/2021,cox,710
7/13/2021,ios mobile,29646
7/13/2021,lg smart tv,1555
7/13/2021,ps4,1895
7/13/2021,roku,19492
7/13/2021,samsung tv,5586
7/13/2021,unknown,6622
7/13/2021,vizio,3666
7/13/2021,web,11375
7/13/2021,xbox one,1586
7/13/2021,xfinity,12079
7/14/2021,amazon fire tablet,625
7/14/2021,amazon fire tv,20246
7/14/2021,android mobile,12472
7/14/2021,android tv,1684
7/14/2021,apple tv,1714
7/14/2021,chromecast receiver app,3
7/14/2021,cox,731
7/14/2021,ios mobile,29051
7/14/2021,lg smart tv,1512
7/14/2021,ps4,1759
7/14/2021,roku,18610
7/14/2021,samsung tv,5330
7/14/2021,unknown,6197
7/14/2021,vizio,3416
7/14/2021,web,11375
7/14/2021,windows phone,1
7/14/2021,xbox one,1349
7/14/2021,xfinity,11645
7/15/2021,amazon fire tablet,749
7/15/2021,amazon fire tv,36339
7/15/2021,android mobile,15270
7/15/2021,android tv,2268
7/15/2021,apple tv,2716
7/15/2021,chromecast receiver app,12
7/15/2021,cox,1077
7/15/2021,ios mobile,39317
7/15/2021,lg smart tv,1888
7/15/2021,ps4,2078
7/15/2021,roku,25976
7/15/2021,samsung tv,7758
7/15/2021,unknown,6461
7/15/2021,vizio,3666
7/15/2021,web,18205
7/15/2021,xbox one,1587
7/15/2021,xfinity,13640
7/16/2021,amazon fire tablet,824
7/16/2021,amazon fire tv,37009
7/16/2021,android mobile,15248
7/16/2021,android tv,2181
7/16/2021,apple tv,2779
7/16/2021,chromecast receiver app,13
7/16/2021,cox,1037
7/16/2021,ios mobile,35625
7/16/2021,lg smart tv,1869
7/16/2021,ps4,1677
7/16/2021,roku,29279
7/16/2021,samsung tv,7059
7/16/2021,unknown,6062
7/16/2021,vizio,3774
7/16/2021,web,15455
7/16/2021,xbox one,1453
7/16/2021,xfinity,12956
7/17/2021,amazon fire tablet,902
7/17/2021,amazon fire tv,29849
7/17/2021,android mobile,16596
7/17/2021,android tv,2441
7/17/2021,apple tv,3148
7/17/2021,chromecast receiver app,22
7/17/2021,cox,1003
7/17/2021,ios mobile,37045
7/17/2021,lg smart tv,2211
7/17/2021,ps4,1883
7/17/2021,roku,81372
7/17/2021,samsung tv,6992
7/17/2021,unknown,6133
7/17/2021,vizio,4562
7/17/2021,web,12403
7/17/2021,xbox one,1668
7/17/2021,xfinity,14993
7/18/2021,amazon fire tablet,1035
7/18/2021,amazon fire tv,40257
7/18/2021,android mobile,27613
7/18/2021,android tv,3436
7/18/2021,apple tv,4218
7/18/2021,chromecast receiver app,18
7/18/2021,cox,961
7/18/2021,ios mobile,57221
7/18/2021,lg smart tv,2923
7/18/2021,ps4,4741
7/18/2021,roku,81934
7/18/2021,samsung tv,12497
7/18/2021,unknown,7790
7/18/2021,vizio,5373
7/18/2021,web,16984
7/18/2021,xbox one,5790
7/18/2021,xfinity,15111
7/19/2021,amazon fire tablet,713
7/19/2021,amazon fire tv,23367
7/19/2021,android mobile,15023
7/19/2021,android tv,2188
7/19/2021,apple tv,2674
7/19/2021,chromecast receiver app,7
7/19/2021,cox,695
7/19/2021,ios mobile,37488
7/19/2021,lg smart tv,1791
7/19/2021,ps4,2128
7/19/2021,roku,24803
7/19/2021,samsung tv,6288
7/19/2021,unknown,6296
7/19/2021,vizio,3627
7/19/2021,web,12427
7/19/2021,xbox one,1920
7/19/2021,xfinity,9315
7/20/2021,amazon fire tablet,712
7/20/2021,amazon fire tv,22556
7/20/2021,android mobile,14900
7/20/2021,android tv,1977
7/20/2021,apple tv,2437
7/20/2021,chromecast receiver app,8
7/20/2021,cox,595
7/20/2021,ios mobile,37155
7/20/2021,lg smart tv,1782
7/20/2021,ps4,1899
7/20/2021,roku,25205
7/20/2021,samsung tv,5985
7/20/2021,unknown,6045
7/20/2021,vizio,3816
7/20/2021,web,13053
7/20/2021,xbox one,1493
7/20/2021,xfinity,9138
7/21/2021,amazon fire tablet,743
7/21/2021,amazon fire tv,23392
7/21/2021,android mobile,14949
7/21/2021,android tv,2074
7/21/2021,apple tv,2820
7/21/2021,chromecast receiver app,6
7/21/2021,cox,729
7/21/2021,ios mobile,39231
7/21/2021,lg smart tv,1874
7/21/2021,ps4,2066
7/21/2021,roku,29524
7/21/2021,samsung tv,6389
7/21/2021,unknown,6080
7/21/2021,vizio,3516
7/21/2021,web,15713
7/21/2021,windows phone,1
7/21/2021,xbox one,1422
7/21/2021,xfinity,10279
7/22/2021,amazon fire tablet,704
7/22/2021,amazon fire tv,24028
7/22/2021,android mobile,16817
7/22/2021,android tv,2364
7/22/2021,apple tv,3166
7/22/2021,chromecast receiver app,5
7/22/2021,cox,850
7/22/2021,ios mobile,42819
7/22/2021,lg smart tv,2268
7/22/2021,ps4,2870
7/22/2021,roku,33684
7/22/2021,samsung tv,6868
7/22/2021,unknown,6849
7/22/2021,vizio,3555
7/22/2021,web,18529
7/22/2021,xbox one,1544
7/22/2021,xfinity,9681
7/23/2021,amazon fire tablet,1219
7/23/2021,amazon fire tv,42569
7/23/2021,android mobile,38853
7/23/2021,android tv,6204
7/23/2021,apple tv,9241
7/23/2021,chromecast receiver app,86
7/23/2021,cox,1223
7/23/2021,ios mobile,98010
7/23/2021,lg smart tv,6584
7/23/2021,ps4,5276
7/23/2021,roku,77368
7/23/2021,samsung tv,17575
7/23/2021,unknown,15622
7/23/2021,vizio,7519
7/23/2021,web,61583
7/23/2021,xbox one,5064
7/23/2021,xfinity,14890
7/24/2021,amazon fire tablet,1383
7/24/2021,amazon fire tv,53468
7/24/2021,android mobile,45644
7/24/2021,android tv,8170
7/24/2021,apple tv,13260
7/24/2021,chromecast receiver app,24
7/24/2021,cox,1764
7/24/2021,ios mobile,126192
7/24/2021,lg smart tv,8532
7/24/2021,ps4,6456
7/24/2021,roku,144492
7/24/2021,samsung tv,25315
7/24/2021,unknown,18204
7/24/2021,vizio,11655
7/24/2021,web,67316
7/24/2021,xbox one,5922
7/24/2021,xfinity,31208
7/25/2021,amazon fire tablet,1457
7/25/2021,amazon fire tv,57276
7/25/2021,android mobile,47928
7/25/2021,android tv,9042
7/25/2021,apple tv,14271
7/25/2021,chromecast receiver app,29
7/25/2021,cox,2171
7/25/2021,ios mobile,137492
7/25/2021,lg smart tv,9741
7/25/2021,ps4,8488
7/25/2021,roku,77434
7/25/2021,samsung tv,30979
7/25/2021,unknown,17976
7/25/2021,vizio,15374
7/25/2021,web,70331
7/25/2021,xbox one,7015
7/25/2021,xfinity,29334
7/26/2021,amazon fire tablet,1039
7/26/2021,amazon fire tv,42085
7/26/2021,android mobile,28784
7/26/2021,android tv,4873
7/26/2021,apple tv,7022
7/26/2021,chromecast receiver app,23
7/26/2021,cox,1092
7/26/2021,ios mobile,78636
7/26/2021,lg smart tv,5042
7/26/2021,ps4,8000
7/26/2021,roku,47168
7/26/2021,samsung tv,17616
7/26/2021,unknown,12220
7/26/2021,vizio,6761
7/26/2021,web,49484
7/26/2021,xbox one,4192
7/26/2021,xfinity,16453
7/27/2021,amazon fire tablet,958
7/27/2021,amazon fire tv,48463
7/27/2021,android mobile,26403
7/27/2021,android tv,4049
7/27/2021,apple tv,5313
7/27/2021,chromecast receiver app,2
7/27/2021,cox,1045
7/27/2021,ios mobile,74982
7/27/2021,lg smart tv,4463
7/27/2021,ps4,7803
7/27/2021,roku,39926
7/27/2021,samsung tv,16486
7/27/2021,unknown,10680
7/27/2021,vizio,5601
7/27/2021,web,41949
7/27/2021,xbox one,3317
7/27/2021,xfinity,14611
7/28/2021,amazon fire tablet,870
7/28/2021,amazon fire tv,37755
7/28/2021,android mobile,21450
7/28/2021,android tv,3604
7/28/2021,apple tv,4058
7/28/2021,chromecast receiver app,4
7/28/2021,cox,1161
7/28/2021,ios mobile,59881
7/28/2021,lg smart tv,3120
7/28/2021,ps4,4802
7/28/2021,roku,32827
7/28/2021,samsung tv,12701
7/28/2021,unknown,9281
7/28/2021,vizio,4688
7/28/2021,web,32172
7/28/2021,xbox one,2800
7/28/2021,xfinity,11469
7/29/2021,amazon fire tablet,844
7/29/2021,amazon fire tv,41911
7/29/2021,android mobile,20591
7/29/2021,android tv,3040
7/29/2021,apple tv,3729
7/29/2021,chromecast receiver app,2
7/29/2021,cox,898
7/29/2021,ios mobile,57748
7/29/2021,lg smart tv,2563
7/29/2021,ps4,3581
7/29/2021,roku,28948
7/29/2021,samsung tv,10413
7/29/2021,unknown,8991
7/29/2021,vizio,4398
7/29/2021,web,32187
7/29/2021,xbox one,1871
7/29/2021,xfinity,9808
7/30/2021,amazon fire tablet,670
7/30/2021,amazon fire tv,38958
7/30/2021,android mobile,18118
7/30/2021,android tv,2523
7/30/2021,apple tv,3210
7/30/2021,chromecast receiver app,3
7/30/2021,cox,905
7/30/2021,ios mobile,46677
7/30/2021,lg smart tv,2256
7/30/2021,ps4,3156
7/30/2021,roku,26638
7/30/2021,samsung tv,8886
7/30/2021,unknown,7558
7/30/2021,vizio,4057
7/30/2021,web,25077
7/30/2021,xbox one,2367
7/30/2021,xfinity,9287
7/31/2021,amazon fire tablet,730
7/31/2021,amazon fire tv,47314
7/31/2021,android mobile,21017
7/31/2021,android tv,3394
7/31/2021,apple tv,4327
7/31/2021,chromecast receiver app,5
7/31/2021,cox,1201
7/31/2021,ios mobile,51561
7/31/2021,lg smart tv,3087
7/31/2021,ps4,3726
7/31/2021,roku,33873
7/31/2021,samsung tv,11710
7/31/2021,unknown,8287
7/31/2021,vizio,5092
7/31/2021,web,23306
7/31/2021,xbox one,2307
7/31/2021,xfinity,12276
8/1/2021,amazon fire tablet,710
8/1/2021,amazon fire tv,37493
8/1/2021,android mobile,19397
8/1/2021,android tv,3378
8/1/2021,apple tv,4288
8/1/2021,chromecast receiver app,3
8/1/2021,cox,1189
8/1/2021,ios mobile,49310
8/1/2021,lg smart tv,3185
8/1/2021,ps4,3944
8/1/2021,roku,39329
8/1/2021,samsung tv,12161
8/1/2021,unknown,7900
8/1/2021,vizio,4811
8/1/2021,web,20992
8/1/2021,xbox one,2347
8/1/2021,xfinity,11969
8/2/2021,amazon fire tablet,650
8/2/2021,amazon fire tv,26522
8/2/2021,android mobile,17166
8/2/2021,android tv,2503
8/2/2021,apple tv,3056
8/2/2021,chromecast receiver app,4
8/2/2021,cox,825
8/2/2021,ios mobile,42800
8/2/2021,lg smart tv,2339
8/2/2021,ps4,2922
8/2/2021,roku,28756
8/2/2021,samsung tv,8686
8/2/2021,unknown,7502
8/2/2021,vizio,3882
8/2/2021,web,21354
8/2/2021,xbox one,1959
8/2/2021,xfinity,9458
8/3/2021,amazon fire tablet,659
8/3/2021,amazon fire tv,28883
8/3/2021,android mobile,19564
8/3/2021,android tv,2914
8/3/2021,apple tv,3826
8/3/2021,chromecast receiver app,4
8/3/2021,cox,1218
8/3/2021,ios mobile,52781
8/3/2021,lg smart tv,2614
8/3/2021,ps4,4450
8/3/2021,roku,27835
8/3/2021,samsung tv,9675
8/3/2021,unknown,8814
8/3/2021,vizio,4467
8/3/2021,web,25266
8/3/2021,windows phone,1
8/3/2021,xbox one,2328
8/3/2021,xfinity,10738
8/4/2021,amazon fire tablet,533
8/4/2021,amazon fire tv,23356
8/4/2021,android mobile,14359
8/4/2021,android tv,2051
8/4/2021,apple tv,2505
8/4/2021,chromecast receiver app,8
8/4/2021,cox,740
8/4/2021,ios mobile,34849
8/4/2021,lg smart tv,1844
8/4/2021,ps4,3630
8/4/2021,roku,24322
8/4/2021,samsung tv,7085
8/4/2021,unknown,6736
8/4/2021,vizio,3856
8/4/2021,web,17476
8/4/2021,xbox one,1565
8/4/2021,xfinity,9122
8/5/2021,amazon fire tablet,530
8/5/2021,amazon fire tv,23807
8/5/2021,android mobile,16761
8/5/2021,android tv,2586
8/5/2021,apple tv,3174
8/5/2021,chromecast receiver app,2
8/5/2021,cox,1051
8/5/2021,ios mobile,43716
8/5/2021,lg smart tv,2107
8/5/2021,ps4,3466
8/5/2021,roku,24538
8/5/2021,samsung tv,8129
8/5/2021,unknown,7297
8/5/2021,vizio,3777
8/5/2021,web,19785
8/5/2021,xbox one,1948
8/5/2021,xfinity,10148
8/6/2021,amazon fire tablet,493
8/6/2021,amazon fire tv,24168
8/6/2021,android mobile,14069
8/6/2021,android tv,1975
8/6/2021,apple tv,2319
8/6/2021,chromecast receiver app,4
8/6/2021,cox,752
8/6/2021,ios mobile,33748
8/6/2021,lg smart tv,1818
8/6/2021,ps4,2732
8/6/2021,roku,22743
8/6/2021,samsung tv,6886
8/6/2021,unknown,7000
8/6/2021,vizio,3580
8/6/2021,web,16275
8/6/2021,xbox one,1590
8/6/2021,xfinity,10120
8/7/2021,amazon fire tablet,511
8/7/2021,amazon fire tv,25596
8/7/2021,android mobile,14193
8/7/2021,android tv,2378
8/7/2021,apple tv,2888
8/7/2021,chromecast receiver app,1
8/7/2021,cox,908
8/7/2021,ios mobile,32313
8/7/2021,lg smart tv,1941
8/7/2021,ps4,2347
8/7/2021,roku,25044
8/7/2021,samsung tv,7078
8/7/2021,unknown,6928
8/7/2021,vizio,3816
8/7/2021,web,14567
8/7/2021,xbox one,1590
8/7/2021,xfinity,10806
8/8/2021,amazon fire tablet,498
8/8/2021,amazon fire tv,25920
8/8/2021,android mobile,12857
8/8/2021,android tv,2263
8/8/2021,apple tv,2718
8/8/2021,chromecast receiver app,3
8/8/2021,cox,847
8/8/2021,ios mobile,29328
8/8/2021,lg smart tv,1931
8/8/2021,ps4,2651
8/8/2021,roku,25330
8/8/2021,samsung tv,6474
8/8/2021,unknown,6240
8/8/2021,vizio,3674
8/8/2021,web,11434
8/8/2021,xbox one,1441
8/8/2021,xfinity,9695
8/9/2021,amazon fire tablet,414
8/9/2021,amazon fire tv,17364
8/9/2021,android mobile,10622
8/9/2021,android tv,1513
8/9/2021,apple tv,1794
8/9/2021,chromecast receiver app,2
8/9/2021,cox,536
8/9/2021,ios mobile,24204
8/9/2021,lg smart tv,1225
8/9/2021,ps4,1606
8/9/2021,roku,17415
8/9/2021,samsung tv,4429
8/9/2021,unknown,5689
8/9/2021,vizio,2558
8/9/2021,web,9489
8/9/2021,xbox one,1209
8/9/2021,xfinity,7347
8/10/2021,amazon fire tablet,458
8/10/2021,amazon fire tv,16587
8/10/2021,android mobile,11454
8/10/2021,android tv,1446
8/10/2021,apple tv,1543
8/10/2021,cox,554
8/10/2021,ios mobile,24685
8/10/2021,lg smart tv,1206
8/10/2021,ps4,1438
8/10/2021,roku,16344
8/10/2021,samsung tv,4267
8/10/2021,unknown,23219
8/10/2021,vizio,2495
8/10/2021,web,9934
8/10/2021,xbox one,1056
8/10/2021,xfinity,7704
8/11/2021,amazon fire tablet,492
8/11/2021,amazon fire tv,15983
8/11/2021,android mobile,11117
8/11/2021,android tv,1472
8/11/2021,apple tv,1569
8/11/2021,chromecast receiver app,5
8/11/2021,cox,505
8/11/2021,ios mobile,23986
8/11/2021,lg smart tv,1193
8/11/2021,ps4,1389
8/11/2021,roku,15410
8/11/2021,samsung tv,4093
8/11/2021,unknown,9705
8/11/2021,vizio,2467
8/11/2021,web,10017
8/11/2021,xbox one,1111
8/11/2021,xfinity,7675
8/12/2021,amazon fire tablet,393
8/12/2021,amazon fire tv,15668
8/12/2021,android mobile,12337
8/12/2021,android tv,1555
8/12/2021,apple tv,1746
8/12/2021,cox,544
8/12/2021,ios mobile,28778
8/12/2021,lg smart tv,1208
8/12/2021,ps4,1442
8/12/2021,roku,16701
8/12/2021,samsung tv,4693
8/12/2021,unknown,7029
8/12/2021,vizio,2629
8/12/2021,web,10811
8/12/2021,xbox one,1149
8/12/2021,xfinity,7905
8/13/2021,amazon fire tablet,451
8/13/2021,amazon fire tv,17544
8/13/2021,android mobile,13133
8/13/2021,android tv,1904
8/13/2021,apple tv,2095
8/13/2021,chromecast receiver app,3
8/13/2021,cox,682
8/13/2021,ios mobile,31768
8/13/2021,lg smart tv,1461
8/13/2021,ps4,1614
8/13/2021,roku,17829
8/13/2021,samsung tv,5339
8/13/2021,unknown,7697
8/13/2021,vizio,2828
8/13/2021,web,12367
8/13/2021,xbox one,1177
8/13/2021,xfinity,8690
8/14/2021,amazon fire tablet,518
8/14/2021,amazon fire tv,21386
8/14/2021,android mobile,15276
8/14/2021,android tv,2584
8/14/2021,apple tv,2711
8/14/2021,chromecast receiver app,4
8/14/2021,cox,810
8/14/2021,ios mobile,36395
8/14/2021,lg smart tv,1931
8/14/2021,ps4,2014
8/14/2021,roku,21288
8/14/2021,samsung tv,7238
8/14/2021,unknown,7533
8/14/2021,vizio,3625
8/14/2021,web,13022
8/14/2021,xbox one,1528
8/14/2021,xfinity,11170
8/15/2021,amazon fire tablet,498
8/15/2021,amazon fire tv,22079
8/15/2021,android mobile,12763
8/15/2021,android tv,2246
8/15/2021,apple tv,2418
8/15/2021,chromecast receiver app,3
8/15/2021,cox,692
8/15/2021,ios mobile,27927
